GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
API du serveur du module de datastructures,ci.gouv.dgbf.system.datastructures.server.api,PartitionClient,0,195,0,0,0,38,0,18,0,18
API du serveur du module de datastructures,ci.gouv.dgbf.system.datastructures.server.api,DomainDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de datastructures,ci.gouv.dgbf.system.datastructures.server.api,ValueSourceRequestMapperImpl,0,67,0,4,0,20,0,5,0,3
API du serveur du module de datastructures,ci.gouv.dgbf.system.datastructures.server.api,PartitionTypeService.PartitionTypeGetManyResponseDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de datastructures,ci.gouv.dgbf.system.datastructures.server.api,DomainService.DomainGetManyResponseDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de datastructures,ci.gouv.dgbf.system.datastructures.server.api,HierarchicalRelationRequestMapperImpl,0,71,0,4,0,20,0,5,0,3
API du serveur du module de datastructures,ci.gouv.dgbf.system.datastructures.server.api,ValueSelectorService.ValueSelectorUpdateRequestDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de datastructures,ci.gouv.dgbf.system.datastructures.server.api,ValueSelectorClient,0,212,0,0,0,40,0,20,0,20
API du serveur du module de datastructures,ci.gouv.dgbf.system.datastructures.server.api,PartitionUnitService.PartitionUnitGetManyResponseDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de datastructures,ci.gouv.dgbf.system.datastructures.server.api,ValueClient,0,128,0,0,0,27,0,11,0,11
API du serveur du module de datastructures,ci.gouv.dgbf.system.datastructures.server.api,HierarchicalRelationService.HierarchicalRelationUpdateRequestDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de datastructures,ci.gouv.dgbf.system.datastructures.server.api,HierarchyFilter,0,3,0,0,0,1,0,1,0,1
API du serveur du module de datastructures,ci.gouv.dgbf.system.datastructures.server.api,PartitionFilter,0,27,0,0,0,11,0,4,0,4
