GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ConditionalValueGroupDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ScriptService.ScriptCreateRequestDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ScriptRequestMapperImpl,75,0,4,0,22,0,5,0,3,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ScriptEvaluatorService.ScriptEvaluatorUpdateRequestDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ConstantCategoryDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ConstantService.ConstantUpdateRequestDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ScriptEvaluationService.ScriptEvaluationCreateManyRequestDto,51,0,2,0,14,0,6,0,5,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ScriptService.ScriptUpdateTextRequestDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ValueConditionService.ValueConditionCreateRequestDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ConstantCategoryClient,195,0,0,0,38,0,18,0,18,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ConditionalValueGroupService.ConditionalValueGroupUpdateRequestDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ContextualConstantFilter,3,0,0,0,1,0,1,0,1,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ScriptEvaluatorFilter,3,0,0,0,1,0,1,0,1,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ConditionalValueGroupRequestMapperImpl,55,0,4,0,16,0,5,0,3,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ScriptEvaluationService.ScriptEvaluationCreateManyResponseDto.ResultDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ScriptParameterService.ScriptParameterUpdateRequestDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ScriptService.ScriptGetManyResponseDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,DomainService.DomainUpdateRequestDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,AbstractScriptDataFilter,46,0,0,0,14,0,9,0,9,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ContextualConstantService.ContextualConstantGetManyResponseDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ScriptFilter,7,0,0,0,4,0,2,0,2,0
