GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,ActivityCategory,0,37,0,4,0,6,0,5,0,3
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,ActivityNatureDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,FunctionalAccountFilter,0,15,0,0,0,7,0,4,0,4
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,WorkflowDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,ExpenditureNatureService.ExpenditureNatureGetManyResponseDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,JustificationContentService.JustificationContentUpdateRequestDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,WealthAccountClient,0,242,0,0,0,51,0,20,0,20
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,FunctionalAccountService.FunctionalAccountGetManyResponseDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,JustificationContentFilter,0,15,0,0,0,7,0,4,0,4
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,EconomicAccountFilter,0,15,0,0,0,7,0,4,0,4
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,ActivityCategoryService.ActivityCategoryGetManyResponseDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,PhaseService.PhaseGetManyResponseDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,FundingService.FundingUpdateRequestDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,ProcedureDetailDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,ProcedureModelService.ProcedureModelUpdateRequestDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,ProcedureDetailModelService.ProcedureDetailModelGetManyResponseDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,ReimbursementService.ReimbursementUpdateAmountRequestDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,JustificationStructureClient,0,195,0,0,0,38,0,18,0,18
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,PhaseRequestMapperImpl,0,99,0,4,0,28,0,5,0,3
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,WorkflowFilter,3,43,0,0,0,14,1,8,1,8
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,ExpenditureNatureDomainService.ExpenditureNatureDomainGetManyResponseDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,JustificationStructureFilter,0,15,0,0,0,7,0,4,0,4
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,LocalAuthorityService.LocalAuthorityGetManyResponseDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,FundingModeDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,ProcedureModelService.ProcedureModelGetManyResponseDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,FundingModeService.FundingModeUpdateRequestDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,TriennialProgramDto,0,32,0,0,0,9,0,2,0,2
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,CommitmentService.CommitmentGetManyResponseDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,ProcedureModelDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,FundingModeFilter,0,15,0,0,0,7,0,4,0,4
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,ProcedureDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,WorkflowRequestMapperImpl,0,51,0,4,0,16,0,5,0,3
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,LocalAuthorityClient,0,128,0,0,0,27,0,11,0,11
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,ProcedureDetailModelService.ProcedureDetailCreateByProcedureDetailModelRequestDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,ActivityNatureFilter,0,15,0,0,0,7,0,4,0,4
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,EconomicAccountDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,JustificationStructureService.JustificationStructureCreateRequestDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,FunctionalAccountClient,0,242,0,0,0,51,0,20,0,20
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,CommitmentService.CommitmentUpdateRequestDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,ProcedureDetailClient,0,195,0,0,0,38,0,18,0,18
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,UserRole,0,95,0,0,0,16,0,2,0,2
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,PhaseFilter,0,15,0,0,0,7,0,4,0,4
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,ProcedureModelRequestMapperImpl,0,51,0,4,0,16,0,5,0,3
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,ActivityClient,0,212,0,0,0,40,0,20,0,20
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,TriennialProgramActivityClient,0,195,0,0,0,38,0,18,0,18
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,ActivityNatureService.ActivityNatureCreateRequestDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,ExpenditureNatureWealthAccountClient,0,195,0,0,0,38,0,18,0,18
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,TriennialProgramService.TriennialProgramReturnRequestDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,ActivityRequestMapperImpl,0,139,0,8,0,38,0,7,0,3
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,SubPhaseRequestMapperImpl,0,51,0,4,0,16,0,5,0,3
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,ExpenditureNatureDomainDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,FundingService.FundingCreateRequestDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,LessorDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,FunctionalAccountService.FunctionalAccountUpdateRequestDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,FundingService.FundingCreateByTriennialProgramByActivityRequestDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,SupplierDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,ServiceService.ServiceUpdateRequestDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,FundingClient,0,243,0,0,0,44,0,24,0,24
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,ExerciseFilter,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,SubPhaseDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,ExpenditureNatureWealthAccountService.ExpenditureNatureWealthAccountGetManyResponseDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,LessorService.LessorUpdateRequestDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,TriennialProgramActivityService.TriennialProgramActivityGetManyResponseDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,ExerciseDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,ExpenditureNatureService.ExpenditureNatureCreateRequestDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,ExpenditureNatureDomainClient,0,242,0,0,0,51,0,20,0,20
