GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,RemunerableClient,195,0,0,0,39,0,18,0,18,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,PayrollComponentClient,195,0,0,0,40,0,18,0,18,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,ExerciseClient,128,0,0,0,29,0,11,0,11,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,GradeFilter,3,0,0,0,1,0,1,0,1,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,PayrollService.PayrollCreateRequestDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,FunctionaryFilter,3,0,0,0,1,0,1,0,1,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,BudgetarySectionUnitService.BudgetarySectionUnitGetManyResponseDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,PayrollClient.ProcessExecutor,8,0,0,0,3,0,1,0,1,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,RemunerableDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,PayrollClient,246,0,0,0,45,0,24,0,24,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,BudgetarySectionUnitDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,GradeClassService.GradeClassGetManyResponseDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,PayslipClient,195,0,0,0,42,0,18,0,18,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,LocalityMovementClient,195,0,0,0,42,0,18,0,18,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,BudgetarySectionUnitMovementDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,GradeService.GradeGetManyResponseDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,PayslipComponentService.PayslipComponentUpdateRequestDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,FunctionClient,128,0,0,0,29,0,11,0,11,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,RemunerableService.RemunerableGetManyResponseDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,MovementTrackingService.MovementTrackingGetManyResponseDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,PayrollService.PayrollGetManyResponseDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,PayrollComponentDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,PayslipTemplateDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,PayrollComponentService.PayrollComponentGetManyResponseDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,LocalityMovementFilter,108,0,0,0,25,0,19,0,19,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,PayslipDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,LocalityDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,PayslipTemplateFilter,3,0,0,0,1,0,1,0,1,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,LocalityMovementService.LocalityMovementGetManyResponseDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,MovementTrackingClient,195,0,0,0,42,0,18,0,18,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,JobService.JobGetManyResponseDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,FunctionaryBudgetarySectionUnitDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,FunctionaryClient,128,0,0,0,29,0,11,0,11,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,PayrollComponentService.PayrollComponentCreateRequestDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,PayslipTemplateClient,195,0,0,0,40,0,18,0,18,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,PayslipComponentFilter,108,0,0,0,24,0,19,0,19,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,FunctionMovementDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,FunctionMovementClient,195,0,0,0,42,0,18,0,18,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,GradeDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,BudgetarySectionUnitClient,128,0,0,0,30,0,11,0,11,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,GradeClient,128,0,0,0,29,0,11,0,11,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,LocalityMovementService.LocalityMovementCreateRequestDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,PayslipService.PayslipGetManyResponseDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,PayrollComponentFilter,46,0,0,0,12,0,9,0,9,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,PayrollFilter,3,0,0,0,1,0,1,0,1,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,ExerciseFilter,3,0,0,0,1,0,1,0,1,0
